tissue,cell_line,drug_name_A,drug_name_B,synergy,PD_A,PD_B
CNS,GB1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,GI1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,H4,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,KALS1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,KINGS1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,KS1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,LN18,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,LN229,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,LN405,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,LNZTA3WT4,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,M059J,Trametinib,Pictilisib,0,PD_10,PD_08
CNS,MOGGCCM,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,MOGGUVW,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,ONS76,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,SF268,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,SF539,Trametinib,Pictilisib,0,PD_10,PD_08
CNS,SKMG1,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,SKPNDW,Trametinib,Pictilisib,0,PD_10,PD_08
CNS,SW1088,Trametinib,Pictilisib,0,PD_10,PD_08
CNS,SW1783,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,T98G,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,U118MG,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,U87MG,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,U251,Trametinib,Pictilisib,1,PD_10,PD_08
CNS,YH13,Trametinib,Pictilisib,0,PD_10,PD_08
CNS,42MGBA,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,8MGBA,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,A172,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,AM38,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,BECKER,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,CAS1,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,D263MG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,D283MED,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,D392MG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,DBTRG05MG,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,DKMG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,DAOY,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,GAMG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,GB1,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,GI1,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,H4,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,KALS1,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,KINGS1,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,KS1,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,LN18,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,LN229,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,LN405,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,LNZTA3WT4,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,M059J,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,MOGGCCM,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,MOGGUVW,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,ONS76,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,SF268,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,SF539,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,SKMG1,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,SKPNDW,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,SW1088,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,SW1783,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,T98G,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,U118MG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,U87MG,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,U251,Lapatinib,Pictilisib,1,PD_03,PD_08
CNS,YH13,Lapatinib,Pictilisib,0,PD_03,PD_08
CNS,42MGBA,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,8MGBA,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,A172,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,AM38,Lapatinib,Crizotinib,0,PD_03,PD_09
CNS,BECKER,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,CAS1,Lapatinib,Crizotinib,0,PD_03,PD_09
CNS,D263MG,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,D283MED,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,D392MG,Lapatinib,Crizotinib,0,PD_03,PD_09
CNS,DBTRG05MG,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,DKMG,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,DAOY,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,GAMG,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,GB1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,GI1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,H4,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,KALS1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,KINGS1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,KS1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,LN18,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,LN229,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,LN405,Lapatinib,Crizotinib,0,PD_03,PD_09
CNS,LNZTA3WT4,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,M059J,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,MOGGCCM,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,MOGGUVW,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,ONS76,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SF268,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SF539,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SKMG1,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SKPNDW,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SW1088,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,SW1783,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,T98G,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,U118MG,Lapatinib,Crizotinib,0,PD_03,PD_09
CNS,U87MG,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,U251,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,YH13,Lapatinib,Crizotinib,1,PD_03,PD_09
CNS,42MGBA,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,8MGBA,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,A172,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,AM38,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,BECKER,Navitoclax,Trametinib,0,PD_01,PD_10
CNS,CAS1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,D263MG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,D283MED,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,D392MG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,DBTRG05MG,Navitoclax,Trametinib,0,PD_01,PD_10
CNS,DKMG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,DAOY,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,GAMG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,GB1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,GI1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,H4,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,KALS1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,KINGS1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,KS1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,LN18,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,LN229,Navitoclax,Trametinib,0,PD_01,PD_10
CNS,LN405,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,LNZTA3WT4,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,M059J,Navitoclax,Trametinib,0,PD_01,PD_10
CNS,MOGGCCM,Navitoclax,Trametinib,0,PD_01,PD_10
CNS,MOGGUVW,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,ONS76,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SF268,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SF539,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SKMG1,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SKPNDW,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SW1088,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,SW1783,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,T98G,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,U118MG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,U87MG,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,U251,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,YH13,Navitoclax,Trametinib,1,PD_01,PD_10
CNS,42MGBA,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,8MGBA,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,A172,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,AM38,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,BECKER,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,CAS1,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,D263MG,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,D283MED,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,D392MG,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,DBTRG05MG,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,DKMG,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,DAOY,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,GAMG,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,GB1,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,GI1,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,H4,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,KALS1,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,KINGS1,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,KS1,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,LN18,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,LN229,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,LN405,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,LNZTA3WT4,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,M059J,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,MOGGCCM,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,MOGGUVW,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,ONS76,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,PFSK1,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,SF268,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,SF539,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,SKMG1,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,SKPNDW,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,SW1088,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,SW1783,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,T98G,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,U118MG,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,U87MG,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,U251,Lapatinib,Trametinib,1,PD_03,PD_10
CNS,YH13,Lapatinib,Trametinib,0,PD_03,PD_10
CNS,42MGBA,Taselisib,Trametinib,1,PD_08,PD_10
CNS,8MGBA,Taselisib,Trametinib,1,PD_08,PD_10
CNS,A172,Taselisib,Trametinib,1,PD_08,PD_10
CNS,AM38,Taselisib,Trametinib,1,PD_08,PD_10
CNS,BECKER,Taselisib,Trametinib,1,PD_08,PD_10
CNS,CAS1,Taselisib,Trametinib,0,PD_08,PD_10
CNS,D263MG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,D283MED,Taselisib,Trametinib,1,PD_08,PD_10
CNS,D392MG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,DBTRG05MG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,DKMG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,DAOY,Taselisib,Trametinib,1,PD_08,PD_10
CNS,GAMG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,GB1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,GI1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,H4,Taselisib,Trametinib,1,PD_08,PD_10
CNS,KALS1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,KINGS1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,KS1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,LN18,Taselisib,Trametinib,1,PD_08,PD_10
CNS,LN229,Taselisib,Trametinib,1,PD_08,PD_10
CNS,LN405,Taselisib,Trametinib,1,PD_08,PD_10
CNS,LNZTA3WT4,Taselisib,Trametinib,0,PD_08,PD_10
CNS,M059J,Taselisib,Trametinib,1,PD_08,PD_10
CNS,MOGGCCM,Taselisib,Trametinib,1,PD_08,PD_10
CNS,MOGGUVW,Taselisib,Trametinib,1,PD_08,PD_10
CNS,ONS76,Taselisib,Trametinib,1,PD_08,PD_10
CNS,PFSK1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SF268,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SF539,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SKMG1,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SKPNDW,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SW1088,Taselisib,Trametinib,1,PD_08,PD_10
CNS,SW1783,Taselisib,Trametinib,1,PD_08,PD_10
CNS,T98G,Taselisib,Trametinib,1,PD_08,PD_10
CNS,U118MG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,U87MG,Taselisib,Trametinib,1,PD_08,PD_10
CNS,U251,Taselisib,Trametinib,1,PD_08,PD_10
CNS,YH13,Taselisib,Trametinib,1,PD_08,PD_10
CNS,42MGBA,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,8MGBA,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,A172,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,AM38,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,BECKER,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,CAS1,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,D263MG,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,D283MED,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,D392MG,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,DBTRG05MG,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,DKMG,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,DAOY,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,GAMG,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,GB1,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,KALS1,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,KINGS1,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,KS1,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,LN18,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,LN229,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,LN405,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,M059J,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,MOGGCCM,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,MOGGUVW,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,ONS76,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,PFSK1,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,SF268,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,SF539,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,SKMG1,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,SKPNDW,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,SW1088,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,SW1783,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,T98G,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,U118MG,Lapatinib,Dabrafenib,0,PD_03,PD_11
CNS,U87MG,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,U251,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,YH13,Lapatinib,Dabrafenib,1,PD_03,PD_11
CNS,42MGBA,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,8MGBA,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,A172,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,AM38,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,BECKER,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,CAS1,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,D263MG,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,D283MED,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,D392MG,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,DBTRG05MG,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,DKMG,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,DAOY,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,GAMG,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,GB1,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,GI1,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,H4,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,KALS1,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,KINGS1,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,KS1,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,LN18,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,LN229,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,LN405,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,LNZTA3WT4,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,M059J,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,MOGGCCM,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,MOGGUVW,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,ONS76,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,PFSK1,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,SF268,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,SF539,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,SKMG1,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,SKPNDW,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,SW1088,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,SW1783,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,T98G,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,U118MG,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,U87MG,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,U251,Trametinib,Linsitinib,0,PD_10,PD_12
CNS,YH13,Trametinib,Linsitinib,1,PD_10,PD_12
CNS,42MGBA,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,8MGBA,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,A172,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,AM38,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,BECKER,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,CAS1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,D263MG,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,D283MED,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,D392MG,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,DBTRG05MG,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,DKMG,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,DAOY,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,GAMG,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,GB1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,GI1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,H4,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,KALS1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,KINGS1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,KS1,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,LN18,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,LN229,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,LN405,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,LNZTA3WT4,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,M059J,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,MOGGCCM,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,MOGGUVW,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,ONS76,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,PFSK1,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,SF268,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,SF539,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,SKMG1,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,SKPNDW,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,SW1088,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,SW1783,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,T98G,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,U118MG,Lapatinib,Linsitinib,0,PD_03,PD_12
CNS,U87MG,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,U251,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,YH13,Lapatinib,Linsitinib,1,PD_03,PD_12
CNS,42MGBA,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,8MGBA,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,A172,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,AM38,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,BECKER,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,CAS1,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,D263MG,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,D283MED,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,D392MG,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,DBTRG05MG,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,DKMG,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,DAOY,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,GAMG,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,GB1,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,GI1,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,H4,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,KALS1,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,KINGS1,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,KS1,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,LN18,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,LN229,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,LN405,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,LNZTA3WT4,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,M059J,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,MOGGCCM,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,MOGGUVW,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,ONS76,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,PFSK1,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,SF268,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,SF539,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,SKMG1,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,SKPNDW,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,SW1088,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,SW1783,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,T98G,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,U118MG,Taselisib,Linsitinib,0,PD_08,PD_12
CNS,U87MG,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,U251,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,YH13,Taselisib,Linsitinib,1,PD_08,PD_12
CNS,42MGBA,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,8MGBA,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,A172,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,AM38,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,BECKER,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,CAS1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,D263MG,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,D283MED,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,D392MG,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,DBTRG05MG,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,DKMG,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,DAOY,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,GAMG,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,GB1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,GI1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,H4,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,KALS1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,KINGS1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,KS1,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,LN18,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,LN229,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,LN405,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,LNZTA3WT4,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,M059J,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,MOGGCCM,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,MOGGUVW,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,ONS76,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,SF268,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,SF539,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,SKMG1,Taselisib,Sapitinib,0,PD_08,PD_03
CNS,SKPNDW,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,SW1088,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,SW1783,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,T98G,Taselisib,Sapitinib,1,PD_08,PD_03
CNS,U118MG,Taselisib,Sapitinib,1,PD_08,PD_03
