CELL_LINE_NAME	tissue	ANCHOR_ID	LIBRARY_ID	ANCHOR_VIABILITY	LIBRARY_EMAX	SYNERGY_OBS_EMAX	SYNERGY_DELTA_EMAX	SYNERGY_DELTA_XMID	SYNERGY_DELTA_IC50	SYNERGY_EMAX	BLISS_VIS	HSA_VIS	HSA	BLISS	SUB_HSA	NO_SYNERGY_VIS	NO_BLISS_OR_HSA	ANCHOR_NAME	LIBRARY_NAME	ANCHOR_GENE_TARGET	LIBRARY_GENE_TARGET
SW1710	Bladder	1372	1017	0.975382281372614	0.80112984556024	0.821715400050643	-0.0403075436124054	-0.72683915497355	0	0	0	1	0	0	0	1	1	Trametinib	Olaparib	MAP2K1;MAP2K2	PARP1;PARP2
SW780	Bladder	1372	1017	0.763736874125496	0.839500878492545	0.598228303219413	0.0429294735460911	1.82135995190415	0	0	1	1	1	1	0	0	0	Trametinib	Olaparib	MAP2K1;MAP2K2	PARP1;PARP2
TCCSUP	Bladder	1372	1017	0.927769091236966	0.809535583174197	0.80010751364008	-0.0490454213145685	-1.31234351473147	0	0	0	1	1	0	0	0	0	Trametinib	Olaparib	MAP2K1;MAP2K2	PARP1;PARP2
UM-UC-3	Bladder	1372	1017	0.977381447917347	0.903320199520767	0.909420746350134	-0.02653234180954	-0.469750296736493	0	0	0	1	0	0	0	1	1	Trametinib	Olaparib	MAP2K1;MAP2K2	PARP1;PARP2
VM-CUB-1	Bladder	1372	1017	0.892962486038399	0.702607527934155	0.613786431653009	0.0136157332003678	0.144583397222167	0	0	1	1	1	1	0	0	0	Trametinib	Olaparib	MAP2K1;MAP2K2	PARP1;PARP2
5637	Bladder	1561	1017	0.729934449116947	0.726487117459137	0.552987402661211	-0.0226994287881177	-0.454375395100755	0	0	0	1	1	0	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
639-V	Bladder	1561	1017	0.861477503076218	0.728926961338018	0.723653734883339	-0.0956995563049288	-0.965333758692875	0	0	0	1	1	0	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
647-V	Bladder	1561	1017	0.788782607876347	0.572167160263438	0.421200325947734	0.0301151788660643	0.277070246503564	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
BFTC-905	Bladder	1561	1017	0.594326877508638	0.750806726161411	0.44779227288638	-0.0015676557143854	-0.0268611523806577	0	0	0	1	1	0	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
CAL-29	Bladder	1561	1017	0.262116776959521	0.866332870555945	0.183026031466606	0.0440543483376093	2.93911028216127	0	0	0	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
DSH1	Bladder	1561	1017	0.74515469050064	0.875980966625204	0.615876619394274	0.0368647066757815	1.18591232072877	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
HT-1376	Bladder	1561	1017	0.976335831007994	0.889698720979522	0.901429746038478	-0.0327850059441882	-1.63038740528964	0	0	0	1	0	0	0	1	1	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
J82	Bladder	1561	1017	0.838017497885706	0.83727483058124	0.576733121391693	0.124917837174675	2.39938141315699	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
KU-19-19	Bladder	1561	1017	0.883751540740948	0.700733301154738	0.761705638135025	-0.142431503591035	-1.93388054416746	0	0	0	1	0	0	0	1	1	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
LB831-BLC	Bladder	1561	1017	0.905797859751315	0.913145198384026	0.672990896479113	0.154134069859328	3.51964319285201	1	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
RT-112	Bladder	1561	1017	0.779257182854096	0.850033740033406	0.570121486737989	0.0922734108513735	2.20797438280498	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
RT4	Bladder	1561	1017	0.931079933133089	0.738504814386114	0.769287187980713	-0.0816801747836259	-1.88765110808696	0	0	0	1	0	0	0	1	1	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
SW1710	Bladder	1561	1017	0.929423957649527	0.80112984556024	0.807250683152265	-0.0626614115005115	-1.26981279335127	0	0	0	1	0	0	0	1	1	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
SW780	Bladder	1561	1017	0.932429082498338	0.839500878492545	0.781916946265729	0.0008580876236232	0.0335828375741727	0	0	0	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
TCCSUP	Bladder	1561	1017	0.743780377846846	0.809535583174197	0.593868556177795	0.0082481257559754	0.237838301443119	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
UM-UC-3	Bladder	1561	1017	0.948577375008166	0.903320199520767	0.859455380933615	-0.0025862772803528	-0.0413511944430862	0	0	0	1	1	0	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
VM-CUB-1	Bladder	1561	1017	0.897123855928843	0.702607527934155	0.541530436987376	0.0887955376775451	0.882546641629888	0	0	1	1	1	1	0	0	0	Taselisib	Olaparib	PIK3CA;PIK3CD;PIK3CG	PARP1;PARP2
5637	Bladder	1011	1021	0.825254460977272	0.57419491517535	0.28666746364835	0.187189451570574	2.59754311926609	0	0	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
639-V	Bladder	1011	1021	0.834413156935384	0.522300934538061	0.147845739108868	0.287969032549337	2.34397034516183	0	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
647-V	Bladder	1011	1021	0.906157219583878	0.611284687037381	0.229174856160026	0.324745176219969	2.75367500326759	0	1	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
BFTC-905	Bladder	1011	1021	0.894471123711283	0.545474358175884	0.229262398100138	0.258648664013136	2.36867678266258	0	1	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
CAL-29	Bladder	1011	1021	0.820707869246104	0.711459531599293	0.273796216221321	0.310104220012366	4.55010173711902	1	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
DSH1	Bladder	1011	1021	0.865377967442046	0.473516152358456	0.21498862324732	0.194781822231619	3.0141067157891	1	0	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
HT-1376	Bladder	1011	1021	0.426933809260754	0.893237011074822	0.218558536751401	0.162794542959463	8.46217605129197	1	0	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
J82	Bladder	1011	1021	0.768927336849762	0.749013397097969	0.304041729158658	0.271895147536677	4.30360198824108	1	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
KU-19-19	Bladder	1011	1021	0.906463148280472	0.5809205824813	0.233435964570294	0.293147135526631	2.73290397690718	0	1	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
LB831-BLC	Bladder	1011	1021	0.69146805177125	0.688499559838732	0.254441671403345	0.221633777883707	3.63659140689984	1	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
RT-112	Bladder	1011	1021	0.934451657475736	0.367932871228369	0.207284255178241	0.136531226180914	2.15359245974181	0	0	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
RT4	Bladder	1011	1021	0.862798109656857	0.482183108273039	0.274530116545245	0.141496557781201	2.50325064118961	0	0	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
SW1710	Bladder	1011	1021	0.84368098824911	0.740386458589821	0.253155978260056	0.371494000809263	4.86290095456663	1	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
SW780	Bladder	1011	1021	0.85198352898987	0.694618969087695	0.416150094456183	0.175653826130457	4.27787369256924	1	0	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
TCCSUP	Bladder	1011	1021	0.704039630427172	0.714713753799336	0.272018213818047	0.231168593268055	4.66655444062136	1	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
UM-UC-3	Bladder	1011	1021	0.923224261995203	0.87996201236268	0.383860549030173	0.428541730417176	3.04990436286161	1	1	0	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
VM-CUB-1	Bladder	1011	1021	0.856427624401824	0.620676930221928	0.248299416294742	0.28326545257624	2.78986822004703	0	1	1	1	1	1	0	0	0	Navitoclax	Axitinib	BCL2;BCL2L1;BCL2L2	FLT1;KIT;PDGFRA;PDGFRB
5637	Bladder	1011	1032	0.825254460977272	0.191235907254926	0.0826009325164554	0.0752173530447085	2.1074253805354	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
639-V	Bladder	1011	1032	0.834413156935384	0.289352331505818	0.285832328745038	-0.0443929363466549	-0.355754241104562	0	0	0	1	1	0	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
647-V	Bladder	1011	1032	0.906157219583878	0.260046810816668	0.137708614977414	0.0979346800738726	1.207534968053	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
BFTC-905	Bladder	1011	1032	0.894471123711283	0.357362982022838	0.291068409942395	0.0285824581603883	0.269968519268781	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
CAL-29	Bladder	1011	1032	0.820707869246104	0.212380871819536	0.0669159234625745	0.107386729317067	3.1707323678259	1	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
DSH1	Bladder	1011	1032	0.865377967442046	0.0761609253854578	0.0173602470786233	0.0485477397299496	4.19474774581716	1	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
HT-1376	Bladder	1011	1032	0.426933809260754	0.747715497198999	0.253344827109654	0.0658801983528137	2.88685758807085	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
J82	Bladder	1011	1032	0.768927336849762	0.553873630935237	0.266303071220742	0.159585504765598	2.41418837241627	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
KU-19-19	Bladder	1011	1032	0.906463148280472	0.394049684442766	0.3199530922756	0.0372384252633168	0.346575040149654	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
LB831-BLC	Bladder	1011	1032	0.69146805177125	0.53434771896611	0.261077514359335	0.108406861842573	1.73778402057926	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
RT-112	Bladder	1011	1032	0.934451657475736	0.551606199256407	0.435593444533329	0.0798558826357124	1.03393318796633	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
RT4	Bladder	1011	1032	0.862798109656857	0.480086131400357	0.232299982134018	0.181917424510683	3.32927702549577	1	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
SW1710	Bladder	1011	1032	0.84368098824911	0.571639551651212	0.320699360023517	0.161582061835856	1.99543761140227	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
SW780	Bladder	1011	1032	0.85198352898987	0.687631764998352	0.497188065283651	0.0886628725051785	2.22584884498334	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
TCCSUP	Bladder	1011	1032	0.704039630427172	0.647349938706299	0.363780678753148	0.091979332850687	1.82664162471438	0	0	1	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
UM-UC-3	Bladder	1011	1032	0.923224261995203	0.649383553143716	0.44793215505111	0.15159449655182	0.883538368964704	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
VM-CUB-1	Bladder	1011	1032	0.859147346526406	0.407826529236282	0.291464265165142	0.0589188152712836	0.590237282585351	0	0	0	1	1	1	0	0	0	Navitoclax	Afatinib	BCL2;BCL2L1;BCL2L2	EGFR;ERBB2
5637	Bladder	1372	1032	0.803437324765995	0.227911735227139	0.15655131121326	0.0262900580158198	0.551785767658361	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
639-V	Bladder	1372	1032	0.85568176254918	0.338891036004432	0.265349883861456	0.0243709278043731	0.18750593886152	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
647-V	Bladder	1372	1032	0.868913116437144	0.333225524471947	0.219802226370885	0.0664928043825579	0.679197732258871	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
BFTC-905	Bladder	1372	1032	0.327337503467636	0.295104590272975	0.0107543093974897	0.0866175906778782	4.76592040834251	1	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
CAL-29	Bladder	1372	1032	0.770483658060571	0.294597868823454	0.192720109835212	0.0355653182269504	0.698630690428578	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
DSH1	Bladder	1372	1032	0.837556121189384	0.0918215287842671	0.0856406685774707	-0.0079834279906168	-0.47313092362117	0	0	0	1	1	0	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
HT-1197	Bladder	1372	1032	0.90070943574818	0.795968539956889	0.570655074269239	0.146281300228634	2.68661586154282	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
HT-1376	Bladder	1372	1032	0.888366915439104	0.692311516466154	0.610991528318783	0.0034718218627439	0.0876797666659188	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
J82	Bladder	1372	1032	0.911130898078453	0.605152313001684	0.625159624250053	-0.0725183755943664	-1.08576589655348	0	0	0	1	0	0	0	1	1	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
KU-19-19	Bladder	1372	1032	0.510949669065393	0.453992567449279	0.126325106067667	0.0991115063013211	1.76541073288384	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
LB831-BLC	Bladder	1372	1032	0.90267483824794	0.555963033472002	0.437669630323144	0.0647721101369097	0.845936528875667	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
RT-112	Bladder	1372	1032	0.634388501194333	0.59378749173748	0.326324728315287	0.050205955491207	1.00500045445268	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
RT4	Bladder	1372	1032	0.666919239772899	0.530027420976674	0.305178493961453	0.0493198559821578	0.992079002361147	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
SW1710	Bladder	1372	1032	0.776606950148986	0.543981454355545	0.441664591954436	-0.0193312889765562	-0.239800481027015	0	0	0	1	1	0	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
SW780	Bladder	1372	1032	0.696737349641613	0.712677293203722	0.431371768820325	0.0659282949614628	2.09595978029579	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
TCCSUP	Bladder	1372	1032	0.936867985042226	0.746159162018704	0.703044290549768	-0.0038716267130913	-0.073198012608457	0	0	0	1	1	0	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
UM-UC-3	Bladder	1372	1032	0.915182099657407	0.505847656727702	0.337633793509969	0.127555417305703	0.803265939735718	0	0	0	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
VM-CUB-1	Bladder	1372	1032	0.710129112851706	0.457466241914852	0.305812469850136	0.0194778077553723	0.2199126242223	0	0	1	1	1	1	0	0	0	Trametinib	Afatinib	MAP2K1;MAP2K2	EGFR;ERBB2
5637	Bladder	1561	1032	0.710261063504359	0.227911735227139	0.0620233510312395	0.100547586590383	3.22322841157297	1	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
639-V	Bladder	1561	1032	0.868042889336982	0.338891036004432	0.275919730083037	0.0178248770012664	0.150748693614045	0	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
647-V	Bladder	1561	1032	0.829845205933041	0.333225524471947	0.21541536427927	0.0606942483447063	0.621045270897664	0	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
BFTC-905	Bladder	1561	1032	0.454828530034655	0.295104590272975	0.0860443254897235	0.052867644884829	1.25743085448213	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
CAL-29	Bladder	1561	1032	0.438836765970994	0.294597868823454	0.0731383141341699	0.0611423186968577	1.99234923199673	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
DSH1	Bladder	1561	1032	0.651212444296378	0.0918215287842671	0.0214710162697067	0.0391903125690743	3.29968228678182	1	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
HT-1197	Bladder	1561	1032	0.749345861187114	0.795968539956889	0.373644148201059	0.222811582850786	4.51240489613439	1	1	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
HT-1376	Bladder	1561	1032	0.931655773259931	0.692311516466154	0.571891471308766	0.0726508999600233	1.40467142707735	0	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
J82	Bladder	1561	1032	0.85702243550091	0.605152313001684	0.439899901954661	0.0804119915489924	1.06750940067713	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
KU-19-19	Bladder	1561	1032	0.944047118406716	0.453992567449279	0.447448492868712	-0.0198011404408458	-0.168553716088595	0	0	0	1	1	0	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
LB831-BLC	Bladder	1561	1032	0.771242506653988	0.555963033472002	0.381490396058275	0.0482644541876914	0.750176937167732	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
RT-112	Bladder	1561	1032	0.644319786059738	0.59378749173748	0.28995265607216	0.0925625424196742	1.7323285307534	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
RT4	Bladder	1561	1032	0.899231020619525	0.530027420976674	0.449255581026927	0.027493267551394	0.418690938490284	0	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
SW1710	Bladder	1561	1032	0.860366016922352	0.543981454355545	0.40423255655838	0.0638116481665423	0.764657643583711	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
SW780	Bladder	1561	1032	0.909536968848648	0.712677293203722	0.650203426331934	-0.0020414012258168	-0.0718638710590049	0	0	0	1	1	0	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
TCCSUP	Bladder	1561	1032	0.768729448709976	0.746159162018704	0.530046144332193	0.0435553610727584	0.80405854889062	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
UM-UC-3	Bladder	1561	1032	0.886304636185782	0.505847656727702	0.3470057573686	0.100191479255202	0.692426923748424	0	0	0	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
VM-CUB-1	Bladder	1561	1032	0.842459561453313	0.457466241914852	0.371974968133223	0.0120906463565509	0.121095081697426	0	0	1	1	1	1	0	0	0	Taselisib	Afatinib	PIK3CA;PIK3CD;PIK3CG	EGFR;ERBB2
5637	Bladder	1179	1047	0.175704187166635	0.90597215925022	0.104805747077245	0.054377354759416	5.23792365479815	1	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
639-V	Bladder	1179	1047	0.496760024999704	0.934836230934116	0.397556954016442	0.0668323154330188	1.83977450956507	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
647-V	Bladder	1179	1047	0.399195550622745	0.926764349706504	0.326619969789874	0.0433402350887434	1.85358898649063	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
BFTC-905	Bladder	1179	1047	0.130066395346588	0.883436167125159	0.0609334595490716	0.0539718982277035	4.08493880490202	1	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
CAL-29	Bladder	1179	1047	0.423752136136289	0.902728641700509	0.336916050015772	0.0456171402562291	2.48883874838625	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
DSH1	Bladder	1179	1047	0.574916871247559	0.890180307554577	0.502231640482712	0.0095480367827559	0.480777670242929	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
HT-1197	Bladder	1179	1047	0.767014788629883	0.625801937456528	0.557888915190067	-0.0778895744076771	-1.54171410835387	0	0	0	1	1	0	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
HT-1376	Bladder	1179	1047	0.460264227938456	0.908860327718029	0.410919866545108	0.0073960304959229	0.734439197393378	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
J82	Bladder	1179	1047	0.68106259111495	0.893616508733947	0.581138810749848	0.0274699641515894	1.04230039779906	0	0	1	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
KU-19-19	Bladder	1179	1047	0.265960480978413	0.695836129632579	0.218450776554394	-0.0333858648351557	-1.37703176854256	0	0	0	1	1	0	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
LB831-BLC	Bladder	1179	1047	0.47780277684587	0.864938511220535	0.361098440265618	0.052171582196486	1.98295588481654	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
RT-112	Bladder	1179	1047	0.204372454745399	0.890472899770646	0.135336845424621	0.0466512869857594	4.29058040568035	1	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
RT4	Bladder	1179	1047	0.849260572975155	0.610873364564658	0.536970111567555	-0.018179447962112	-0.205694771544856	0	0	0	1	1	0	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
SW1710	Bladder	1179	1047	0.458790856725955	0.902207315347638	0.296653508483883	0.117270958668884	4.15178042026812	1	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
SW780	Bladder	1179	1047	0.871663759700157	0.843780614050454	0.756622472979534	-0.0211294905742075	-0.970595438801002	0	0	0	1	1	0	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
TCCSUP	Bladder	1179	1047	0.460963840377067	0.910934824330172	0.37809230794983	0.0418157070066145	2.72781896165507	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
UM-UC-3	Bladder	1179	1047	0.807391308642593	0.95116086014607	0.710900521240474	0.0570521737161903	1.23478275389199	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
VM-CUB-1	Bladder	1179	1047	0.552204971378205	0.90745720442204	0.475180643311405	0.0259217362834133	0.931317126365442	0	0	0	1	1	1	0	0	0	MK-1775	Nutlin-3a (-)	WEE1;PLK1	MDM2
5637	Bladder	1558	1049	0.674228711379996	0.807956473994539	0.37790380632894	0.166843645983523	3.33518778052217	1	0	1	1	1	1	0	0	0	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
639-V	Bladder	1558	1049	0.916094266754259	0.760702719951651	0.774118038305176	-0.077242637853097	-0.778336352684393	0	0	0	1	0	0	0	1	1	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
647-V	Bladder	1558	1049	0.831823786290583	0.807992292681911	0.578573745809315	0.0935334623829607	1.09515556573349	0	0	1	1	1	1	0	0	0	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
BFTC-905	Bladder	1558	1049	0.915662390677542	0.778017280323174	0.624381147909235	0.0880200149799219	0.933466018122505	0	0	0	1	1	1	0	0	0	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
CAL-29	Bladder	1558	1049	0.677871924641686	0.811582789508038	0.331897298763053	0.218251888766829	4.28606908389987	1	1	1	1	1	1	0	0	0	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
DSH1	Bladder	1558	1049	0.458232959644834	0.74508907230116	0.353007466007483	-0.0115830952078982	-0.414931072626469	0	0	0	1	1	0	0	0	0	Lapatinib	PD173074	EGFR;ERBB2	FGFR1;FGFR2;FGFR3
