inhibitor_combination,cell_line,tissue,pd_combination,perturbation,exp_synergy,pred_synergy,exp_binary,pred_binary,confusion_matrix_value,classification
ErrBi + PORCNi,TGW,Peripheral Nervous System,PD_03-PD_15,PD_03_PD_15,0.0,8.821754438059769e-11,False,False,True Negative,True Negative
ErrBi + RAFi,BE2M17,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,3.260130224669311e-07,True,True,True Positive,True Positive
ErrBi + RAFi,CHP134,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,1.67808442252948e-07,True,True,True Positive,True Positive
ErrBi + RAFi,CHP212,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,0.0001649756201687,True,True,True Positive,True Positive
ErrBi + RAFi,GIMEN,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,1.072528971746145e-06,False,True,False Positive,False Positive
ErrBi + RAFi,GOTO,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,4.680074238150312e-07,True,True,True Positive,True Positive
ErrBi + RAFi,KELLY,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,3.260130224669311e-07,False,True,False Positive,False Positive
ErrBi + RAFi,KPNYN,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,6.577771145432898e-06,False,True,False Positive,False Positive
ErrBi + RAFi,NB1,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,6.577771145432898e-06,False,True,False Positive,False Positive
ErrBi + RAFi,NB10,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,6.577771145432898e-06,False,True,False Positive,False Positive
ErrBi + RAFi,NB12,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,6.577771145432898e-06,True,True,True Positive,True Positive
ErrBi + RAFi,NB13,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,3.260130224669311e-07,True,True,True Positive,True Positive
ErrBi + RAFi,NB14,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,3.260130224669311e-07,True,True,True Positive,True Positive
ErrBi + RAFi,NB69,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,4.680074238150312e-07,False,True,False Positive,False Positive
ErrBi + RAFi,NB7,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,1.441146885161615e-07,False,True,False Positive,False Positive
ErrBi + RAFi,NH12,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,4.680074238150312e-07,True,True,True Positive,True Positive
ErrBi + RAFi,SIMA,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,4.680074238150312e-07,True,True,True Positive,True Positive
ErrBi + RAFi,SKNAS,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,4.680074238150312e-07,True,True,True Positive,True Positive
ErrBi + RAFi,SKNDZ,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,3.9509044879371125e-05,False,True,False Positive,False Positive
ErrBi + RAFi,SKNFI,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,1.441146885161615e-07,False,True,False Positive,False Positive
ErrBi + RAFi,SKNSH,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,0.0,4.680074238150312e-07,False,True,False Positive,False Positive
ErrBi + RAFi,TGW,Peripheral Nervous System,PD_03-PD_11,PD_03_PD_11,1.0,3.260130224669311e-07,True,True,True Positive,True Positive
IGFRi + MEKi,BE2M17,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.5760357330307786e-07,True,True,True Positive,True Positive
IGFRi + MEKi,CHP134,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,6.502074656467016e-09,False,False,True Negative,True Negative
IGFRi + MEKi,CHP212,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.1674593673127733e-05,True,True,True Positive,True Positive
IGFRi + MEKi,GIMEN,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.405098259965598e-11,False,False,True Negative,True Negative
IGFRi + MEKi,GOTO,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,IMR5,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,-6.217248937900877e-15,True,False,False Negative,False Negative
IGFRi + MEKi,KELLY,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.5760357330307786e-07,True,True,True Positive,True Positive
IGFRi + MEKi,KPNYN,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.8425098369245774e-07,False,True,False Positive,False Positive
IGFRi + MEKi,NB1,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.8425098369245774e-07,False,True,False Positive,False Positive
IGFRi + MEKi,NB10,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.8425098369245774e-07,False,True,False Positive,False Positive
IGFRi + MEKi,NB12,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.8425098369245774e-07,False,True,False Positive,False Positive
IGFRi + MEKi,NB13,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,1.5760357330307786e-07,False,True,False Positive,False Positive
IGFRi + MEKi,NB14,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.5760357330307786e-07,True,True,True Positive,True Positive
IGFRi + MEKi,NB69,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,NB7,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,0.0,6.601376023596117e-08,False,False,True Negative,True Negative
IGFRi + MEKi,NH12,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,SIMA,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,SKNAS,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,SKNDZ,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,2.6860547804430368e-05,True,True,True Positive,True Positive
IGFRi + MEKi,SKNFI,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,6.601376023596117e-08,True,False,False Negative,False Negative
IGFRi + MEKi,SKNSH,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.8004231139290288e-07,True,True,True Positive,True Positive
IGFRi + MEKi,TGW,Peripheral Nervous System,PD_10-PD_12,PD_10_PD_12,1.0,1.5760357330307786e-07,True,True,True Positive,True Positive
IGFRi + PI3Ki,BE2M17,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005071633955495,False,True,False Positive,False Positive
IGFRi + PI3Ki,CHP134,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,-0.0,False,False,True Negative,True Negative
IGFRi + PI3Ki,CHP212,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,-0.0,False,False,True Negative,True Negative
IGFRi + PI3Ki,GIMEN,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0159116188354936,False,True,False Positive,False Positive
IGFRi + PI3Ki,GOTO,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,1.0,0.0005325329273038,True,True,True Positive,True Positive
IGFRi + PI3Ki,IMR5,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005952293664047,False,True,False Positive,False Positive
IGFRi + PI3Ki,KELLY,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005071633955495,False,True,False Positive,False Positive
IGFRi + PI3Ki,KPNYN,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,-0.0,False,False,True Negative,True Negative
IGFRi + PI3Ki,NB1,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,1.0,-0.0,True,False,False Negative,False Negative
IGFRi + PI3Ki,NB10,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,-0.0,False,False,True Negative,True Negative
IGFRi + PI3Ki,NB12,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,-0.0,False,False,True Negative,True Negative
IGFRi + PI3Ki,NB13,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005071633955495,False,True,False Positive,False Positive
IGFRi + PI3Ki,NB14,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005071633955495,False,True,False Positive,False Positive
IGFRi + PI3Ki,NB69,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005325329273038,False,True,False Positive,False Positive
IGFRi + PI3Ki,NB7,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0003646655440547,False,True,False Positive,False Positive
IGFRi + PI3Ki,NH12,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005325329273038,False,True,False Positive,False Positive
IGFRi + PI3Ki,SIMA,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005325329273038,False,True,False Positive,False Positive
IGFRi + PI3Ki,SKNAS,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005325329273038,False,True,False Positive,False Positive
IGFRi + PI3Ki,SKNDZ,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0016792964694453,False,True,False Positive,False Positive
IGFRi + PI3Ki,SKNFI,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0003646655440547,False,True,False Positive,False Positive
IGFRi + PI3Ki,SKNSH,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005325329273038,False,True,False Positive,False Positive
IGFRi + PI3Ki,TGW,Peripheral Nervous System,PD_08-PD_12,PD_08_PD_12,0.0,0.0005071633955495,False,True,False Positive,False Positive
MEKi + PI3Ki,BE2M17,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2969136560579252,True,True,True Positive,True Positive
MEKi + PI3Ki,CHP134,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.3651883008035934,True,True,True Positive,True Positive
MEKi + PI3Ki,CHP212,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.4330962103659403,True,True,True Positive,True Positive
MEKi + PI3Ki,GIMEN,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.1196428402916259,True,True,True Positive,True Positive
MEKi + PI3Ki,GOTO,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,IMR5,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.0011328970640499,True,True,True Positive,True Positive
MEKi + PI3Ki,KELLY,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2969136560579252,True,True,True Positive,True Positive
MEKi + PI3Ki,KPNYN,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,0.0,0.4130905829531061,False,True,False Positive,False Positive
MEKi + PI3Ki,NB1,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.4130905829531061,True,True,True Positive,True Positive
MEKi + PI3Ki,NB10,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.4130905829531061,True,True,True Positive,True Positive
MEKi + PI3Ki,NB12,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.4130905829531061,True,True,True Positive,True Positive
MEKi + PI3Ki,NB13,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2969136560579252,True,True,True Positive,True Positive
MEKi + PI3Ki,NB14,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2969136560579252,True,True,True Positive,True Positive
MEKi + PI3Ki,NB69,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,NB7,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,0.0,0.2955348457435338,True,True,True Positive,True Positive
MEKi + PI3Ki,NH12,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,SIMA,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,SKNAS,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,0.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,SKNDZ,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.0855751858368641,True,True,True Positive,True Positive
MEKi + PI3Ki,SKNFI,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2955348457435338,True,True,True Positive,True Positive
MEKi + PI3Ki,SKNSH,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2954645561217505,True,True,True Positive,True Positive
MEKi + PI3Ki,TGW,Peripheral Nervous System,PD_10-PD_08,PD_10_PD_08,1.0,0.2969136560579252,True,True,True Positive,True Positive
MEKi + PORCNi,BE2M17,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,5.559064319982099e-11,True,False,False Negative,False Negative
MEKi + PORCNi,CHP134,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,1.9429235997847627e-11,True,False,False Negative,False Negative
MEKi + PORCNi,CHP212,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,2.041907902761153e-07,True,True,True Positive,True Positive
MEKi + PORCNi,GIMEN,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,6.097466975774067e-11,False,False,True Negative,True Negative
MEKi + PORCNi,GOTO,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,6.886979875275756e-11,False,False,True Negative,True Negative
MEKi + PORCNi,IMR5,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,8.326672684688674e-15,False,False,True Negative,True Negative
MEKi + PORCNi,KELLY,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,5.559064319982099e-11,True,False,False Negative,False Negative
MEKi + PORCNi,KPNYN,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,1.850891551136157e-09,False,False,True Negative,True Negative
MEKi + PORCNi,NB1,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,1.850891551136157e-09,False,False,True Negative,True Negative
MEKi + PORCNi,NB10,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,1.850891551136157e-09,False,False,True Negative,True Negative
MEKi + PORCNi,NB12,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,1.850891551136157e-09,False,False,True Negative,True Negative
MEKi + PORCNi,NB13,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,5.559064319982099e-11,True,False,False Negative,False Negative
MEKi + PORCNi,NB14,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,5.559064319982099e-11,False,False,True Negative,True Negative
MEKi + PORCNi,NB69,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,6.886979875275756e-11,True,False,False Negative,False Negative
MEKi + PORCNi,NB7,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,1.5642265260851218e-11,False,False,True Negative,True Negative
MEKi + PORCNi,NH12,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,6.886979875275756e-11,False,False,True Negative,True Negative
MEKi + PORCNi,SIMA,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,6.886979875275756e-11,False,False,True Negative,True Negative
MEKi + PORCNi,SKNAS,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,6.886979875275756e-11,False,False,True Negative,True Negative
MEKi + PORCNi,SKNDZ,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,2.5497996380963173e-08,False,False,True Negative,True Negative
MEKi + PORCNi,SKNFI,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,1.5642265260851218e-11,True,False,False Negative,False Negative
MEKi + PORCNi,SKNSH,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,1.0,6.886979875275756e-11,True,False,False Negative,False Negative
MEKi + PORCNi,TGW,Peripheral Nervous System,PD_10-PD_15,PD_10_PD_15,0.0,5.559064319982099e-11,False,False,True Negative,True Negative
MTORi + PI3Ki,BE2M17,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0187330257883695,True,True,True Positive,True Positive
MTORi + PI3Ki,CHP134,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.1005213791017224,True,True,True Positive,True Positive
MTORi + PI3Ki,CHP212,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0739383547682362,True,True,True Positive,True Positive
MTORi + PI3Ki,GIMEN,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0416342106455669,True,True,True Positive,True Positive
MTORi + PI3Ki,GOTO,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0189239188315462,True,True,True Positive,True Positive
MTORi + PI3Ki,IMR5,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0109578891650027,True,True,True Positive,True Positive
MTORi + PI3Ki,KELLY,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0187330257883695,True,True,True Positive,True Positive
MTORi + PI3Ki,NB10,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.1000672486275462,True,True,True Positive,True Positive
MTORi + PI3Ki,NB12,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.1000672486275462,True,True,True Positive,True Positive
MTORi + PI3Ki,NB13,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0187330257883695,True,True,True Positive,True Positive
MTORi + PI3Ki,NB14,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0187330257883695,True,True,True Positive,True Positive
MTORi + PI3Ki,NB69,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0189239188315462,True,True,True Positive,True Positive
MTORi + PI3Ki,NB7,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0175483079070987,True,True,True Positive,True Positive
MTORi + PI3Ki,NH12,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0189239188315462,True,True,True Positive,True Positive
MTORi + PI3Ki,SIMA,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0189239188315462,True,True,True Positive,True Positive
MTORi + PI3Ki,SKNAS,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0189239188315462,True,True,True Positive,True Positive
MTORi + PI3Ki,SKNDZ,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0184412341808781,True,True,True Positive,True Positive
MTORi + PI3Ki,SKNFI,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0175483079070987,True,True,True Positive,True Positive
MTORi + PI3Ki,SKNSH,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,0.0,0.0189239188315462,False,True,False Positive,False Positive
MTORi + PI3Ki,TGW,Peripheral Nervous System,PD_08-PD_14,PD_08_PD_14,1.0,0.0187330257883695,True,True,True Positive,True Positive
PI3Ki + PORCNi,BE2M17,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0006257326805748,True,True,True Positive,True Positive
PI3Ki + PORCNi,CHP134,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0087512495836662,False,True,False Positive,False Positive
PI3Ki + PORCNi,CHP212,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0028208846809913,True,True,True Positive,True Positive
PI3Ki + PORCNi,GIMEN,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0002887057098416,False,True,False Positive,False Positive
PI3Ki + PORCNi,GOTO,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006321542933085,False,True,False Positive,False Positive
PI3Ki + PORCNi,IMR5,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,2.491496571277452e-07,False,True,False Positive,False Positive
PI3Ki + PORCNi,KELLY,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006257326805748,False,True,False Positive,False Positive
PI3Ki + PORCNi,KPNYN,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0107844786685983,False,True,False Positive,False Positive
PI3Ki + PORCNi,NB1,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0107844786685983,False,True,False Positive,False Positive
PI3Ki + PORCNi,NB10,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0107844786685983,True,True,True Positive,True Positive
PI3Ki + PORCNi,NB12,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0107844786685983,True,True,True Positive,True Positive
PI3Ki + PORCNi,NB13,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0006257326805748,True,True,True Positive,True Positive
PI3Ki + PORCNi,NB14,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0006257326805748,True,True,True Positive,True Positive
PI3Ki + PORCNi,NB69,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0006321542933085,True,True,True Positive,True Positive
PI3Ki + PORCNi,NB7,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0005816890389742,False,True,False Positive,False Positive
PI3Ki + PORCNi,NH12,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0006321542933085,True,True,True Positive,True Positive
PI3Ki + PORCNi,SIMA,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006321542933085,False,True,False Positive,False Positive
PI3Ki + PORCNi,SKNAS,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006321542933085,False,True,False Positive,False Positive
PI3Ki + PORCNi,SKNDZ,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,9.283328351150644e-06,False,True,False Positive,False Positive
PI3Ki + PORCNi,SKNFI,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,1.0,0.0005816890389742,True,True,True Positive,True Positive
PI3Ki + PORCNi,SKNSH,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006321542933085,False,True,False Positive,False Positive
PI3Ki + PORCNi,TGW,Peripheral Nervous System,PD_08-PD_15,PD_08_PD_15,0.0,0.0006257326805748,False,True,False Positive,False Positive
AKTi + ErrBi,22RV1,Prostate,PD_03-PD_06,PD_03_PD_06,1.0,0.0387190452517918,True,True,True Positive,True Positive
AKTi + ErrBi,BPH1,Prostate,PD_03-PD_06,PD_03_PD_06,1.0,-0.0406980844263488,True,False,False Negative,False Negative
AKTi + ErrBi,DU145,Prostate,PD_03-PD_06,PD_03_PD_06,1.0,0.0221092362260845,True,True,True Positive,True Positive
AKTi + ErrBi,PWR1E,Prostate,PD_03-PD_06,PD_03_PD_06,1.0,0.1160809165843007,True,True,True Positive,True Positive
AKTi + MEKi,22RV1,Prostate,PD_10-PD_06,PD_10_PD_06,1.0,0.5492214708410975,True,True,True Positive,True Positive
