Perturbation,Excess,cell_line,tissue
PD_01_PD_02,-0.0057439181210016,SW780,bladder
PD_01_PD_03,-0.0115635631824819,SW780,bladder
PD_01_PD_08,-0.0728445066687749,SW780,bladder
PD_01_PD_10,-0.0034543849062672,SW780,bladder
PD_03_PD_05,-1.5996240443350018e-08,SW780,bladder
PD_03_PD_06,-0.1046891692811184,SW780,bladder
PD_03_PD_07,-1.1062014637630566e-09,SW780,bladder
PD_03_PD_08,-0.1487372329407417,SW780,bladder
PD_03_PD_09,-2.5993779061428413e-06,SW780,bladder
PD_03_PD_10,-1.1351692141836622e-07,SW780,bladder
PD_03_PD_11,-1.1353559814519799e-07,SW780,bladder
PD_03_PD_12,0.0,SW780,bladder
PD_03_PD_15,-2.30211405494174e-11,SW780,bladder
PD_06_PD_08,0.0222662833165535,SW780,bladder
PD_06_PD_10,-0.4796543355447248,SW780,bladder
PD_06_PD_14,-0.0988569823417955,SW780,bladder
PD_07_PD_08,-0.0622816879298508,SW780,bladder
PD_07_PD_10,-4.960348798377368e-10,SW780,bladder
PD_08_PD_10,-0.2800196449353954,SW780,bladder
PD_08_PD_12,-0.0440480636607586,SW780,bladder
PD_08_PD_14,-0.1429050460023379,SW780,bladder
PD_08_PD_15,-0.0022624709119289,SW780,bladder
PD_10_PD_12,-1.794082771233718e-09,SW780,bladder
PD_10_PD_13,1.86829440806946e-11,SW780,bladder
PD_10_PD_15,-1.1617040662770249e-11,SW780,bladder
PD_01_PD_08,-0.0438258773154598,TCCSUP,bladder
PD_01_PD_10,-0.0014413918490201,TCCSUP,bladder
PD_06_PD_08,1.1220463922434476e-06,TCCSUP,bladder
PD_06_PD_10,-0.5265462965331922,TCCSUP,bladder
PD_06_PD_14,-0.0356800833867875,TCCSUP,bladder
PD_07_PD_08,-7.4702400096882116e-06,TCCSUP,bladder
PD_07_PD_10,-1.1069145600117736e-11,TCCSUP,bladder
PD_08_PD_10,-0.0035638808110121,TCCSUP,bladder
PD_08_PD_12,-0.0264515289936569,TCCSUP,bladder
PD_08_PD_14,-0.0621316123328063,TCCSUP,bladder
PD_08_PD_15,-2.349081628216787e-06,TCCSUP,bladder
PD_10_PD_12,-4.418454491172952e-11,TCCSUP,bladder
PD_10_PD_13,3.874678355941796e-14,TCCSUP,bladder
PD_10_PD_15,-3.5638159090467525e-14,TCCSUP,bladder
PD_01_PD_02,-0.0022337740017067,UMUC3,bladder
PD_01_PD_03,-0.0051712302170453,UMUC3,bladder
PD_01_PD_08,-0.0444540038510514,UMUC3,bladder
PD_01_PD_10,-0.0063105591834109,UMUC3,bladder
PD_03_PD_05,-1.3316693402432025e-06,UMUC3,bladder
PD_03_PD_06,-0.0306766704748588,UMUC3,bladder
PD_03_PD_07,-2.430879252335316e-07,UMUC3,bladder
PD_03_PD_08,-0.0224395435142815,UMUC3,bladder
PD_03_PD_09,-1.331661744541357e-06,UMUC3,bladder
PD_03_PD_10,-1.3994242928361269e-05,UMUC3,bladder
PD_03_PD_11,-1.4009611814191912e-05,UMUC3,bladder
PD_03_PD_12,-2.2315482794965646e-14,UMUC3,bladder
PD_03_PD_15,-1.522146353405418e-08,UMUC3,bladder
PD_06_PD_08,0.0024728057561166,UMUC3,bladder
PD_06_PD_10,-0.5024492993852825,UMUC3,bladder
PD_06_PD_14,-0.0166642975351967,UMUC3,bladder
PD_07_PD_08,-0.0036148991541594,UMUC3,bladder
PD_07_PD_10,-2.1765796187622757e-07,UMUC3,bladder
PD_08_PD_10,-0.3274291646197313,UMUC3,bladder
PD_08_PD_12,-0.0384161944651524,UMUC3,bladder
PD_08_PD_14,-0.0550804916406051,UMUC3,bladder
PD_08_PD_15,-0.0003447961990299,UMUC3,bladder
PD_10_PD_12,-2.522426711948356e-13,UMUC3,bladder
PD_10_PD_13,1.5401787734070638e-08,UMUC3,bladder
PD_10_PD_15,-9.035451165040342e-09,UMUC3,bladder
PD_01_PD_02,-0.0047865835990054,VMCUB1,bladder
PD_01_PD_03,-0.009363783765397,VMCUB1,bladder
PD_01_PD_08,-0.1586709993325311,VMCUB1,bladder
PD_01_PD_10,-0.0109254331146613,VMCUB1,bladder
PD_03_PD_05,-3.515486535210499e-08,VMCUB1,bladder
PD_03_PD_06,-0.1260222060580043,VMCUB1,bladder
PD_03_PD_07,-4.3017128747990804e-09,VMCUB1,bladder
PD_03_PD_08,-0.1749611615948022,VMCUB1,bladder
PD_03_PD_09,-4.6439854073376814e-08,VMCUB1,bladder
PD_03_PD_10,-6.961195678778509e-07,VMCUB1,bladder
PD_03_PD_11,-6.964288066235724e-07,VMCUB1,bladder
PD_03_PD_12,0.0,VMCUB1,bladder
PD_03_PD_15,-5.5839444179639486e-11,VMCUB1,bladder
PD_06_PD_08,0.0488275468540708,VMCUB1,bladder
PD_06_PD_10,-0.4631026915650101,VMCUB1,bladder
PD_06_PD_14,-0.1055517560044154,VMCUB1,bladder
PD_07_PD_08,-0.0494140485345401,VMCUB1,bladder
PD_07_PD_10,-5.090931010087729e-09,VMCUB1,bladder
PD_08_PD_10,-0.2709174299842426,VMCUB1,bladder
PD_08_PD_12,-0.0489389555401629,VMCUB1,bladder
PD_08_PD_14,-0.1544907115444488,VMCUB1,bladder
PD_08_PD_15,-0.0040317501730953,VMCUB1,bladder
PD_10_PD_12,-3.5967573808193265e-08,VMCUB1,bladder
PD_10_PD_13,3.0924351968053543e-10,VMCUB1,bladder
PD_10_PD_15,-1.6238399513923696e-10,VMCUB1,bladder
PD_01_PD_02,-0.0050739245823251,A673,bone
PD_01_PD_03,-0.0100300215118812,A673,bone
PD_01_PD_08,-0.0254779765331728,A673,bone
PD_01_PD_10,-0.0109938573591416,A673,bone
PD_03_PD_05,-1.0540286754512353e-08,A673,bone
PD_03_PD_06,-0.0184771253356581,A673,bone
PD_03_PD_07,-3.037943008266097e-09,A673,bone
PD_03_PD_08,-0.0184755623698106,A673,bone
PD_03_PD_09,-1.0540286088378537e-08,A673,bone
PD_03_PD_10,-5.24835651050104e-07,A673,bone
PD_03_PD_11,-5.249408902008312e-07,A673,bone
PD_03_PD_12,-4.932720898409572e-13,A673,bone
PD_03_PD_15,-1.573108310282123e-11,A673,bone
PD_06_PD_08,0.0037115367876737,A673,bone
PD_06_PD_10,-0.528618167218398,A673,bone
PD_06_PD_14,-0.0118239368638179,A673,bone
PD_07_PD_08,-0.0069643414301706,A673,bone
PD_07_PD_10,-3.0986224697215903e-09,A673,bone
PD_08_PD_10,-0.4060959890107167,A673,bone
PD_08_PD_12,-5.828670879282073e-14,A673,bone
PD_08_PD_14,-0.0118239368638762,A673,bone
PD_08_PD_15,-0.0004372152823706,A673,bone
PD_10_PD_12,-1.6913639377946765e-07,A673,bone
PD_10_PD_13,1.0525269544814364e-10,A673,bone
PD_10_PD_15,-7.541822721890412e-11,A673,bone
PD_01_PD_08,-0.0231767741984474,CADOES1,bone
PD_01_PD_10,-0.0004054217993313,CADOES1,bone
PD_06_PD_08,8.445937038636941e-08,CADOES1,bone
PD_06_PD_10,-0.406401755307906,CADOES1,bone
PD_06_PD_14,-0.078676515855091,CADOES1,bone
PD_07_PD_08,-1.3563008977035551e-06,CADOES1,bone
PD_07_PD_10,-4.764422190106643e-11,CADOES1,bone
PD_08_PD_10,-0.0015030919494223,CADOES1,bone
PD_08_PD_12,-0.1609058326493019,CADOES1,bone
PD_08_PD_14,-0.2395823482854292,CADOES1,bone
PD_08_PD_15,-2.1261256666349482e-07,CADOES1,bone
PD_10_PD_12,-1.5233589945040647e-09,CADOES1,bone
PD_10_PD_13,4.085620730620576e-13,CADOES1,bone
PD_10_PD_15,-4.3676173788753663e-13,CADOES1,bone
PD_01_PD_08,-0.0182195909342283,CAL72,bone
PD_01_PD_10,-0.0004743359571297,CAL72,bone
PD_06_PD_08,5.12806118679876e-08,CAL72,bone
PD_06_PD_10,-0.4357627839323716,CAL72,bone
PD_06_PD_14,-0.0908146287485788,CAL72,bone
PD_07_PD_08,-1.6310026763610708e-06,CAL72,bone
PD_07_PD_10,-8.868472622935997e-11,CAL72,bone
PD_08_PD_10,-0.0016516628223538,CAL72,bone
PD_08_PD_12,-0.1263532967504885,CAL72,bone
PD_08_PD_14,-0.2171679254065679,CAL72,bone
PD_08_PD_15,-1.260543356362831e-07,CAL72,bone
PD_10_PD_12,-2.568540935499186e-09,CAL72,bone
PD_10_PD_13,8.736344980775358e-13,CAL72,bone
PD_10_PD_15,-8.96283047779889e-13,CAL72,bone
PD_01_PD_02,-0.0002201507571135,CAL78,bone
PD_01_PD_03,-0.000867319321625,CAL78,bone
PD_01_PD_08,-0.0132162468196767,CAL78,bone
PD_01_PD_10,-0.0011707636709782,CAL78,bone
PD_03_PD_05,-3.3747302952136244e-08,CAL78,bone
PD_03_PD_06,-0.0012343546920215,CAL78,bone
PD_03_PD_07,-3.611615340126661e-09,CAL78,bone
PD_03_PD_08,-0.0013154590738689,CAL78,bone
PD_03_PD_09,-5.209743068945727e-06,CAL78,bone
PD_03_PD_10,-4.620490670070865e-07,CAL78,bone
PD_03_PD_11,-4.620632562124527e-07,CAL78,bone
PD_03_PD_12,-2.220446049250313e-16,CAL78,bone
PD_03_PD_15,-6.798772655969286e-11,CAL78,bone
PD_06_PD_08,5.944834491344864e-08,CAL78,bone
PD_06_PD_10,-0.5116160680441351,CAL78,bone
PD_06_PD_14,-0.0039957249811315,CAL78,bone
PD_07_PD_08,-1.1553692378374336e-06,CAL78,bone
PD_07_PD_10,-6.704187205386346e-10,CAL78,bone
PD_08_PD_10,-0.0675935697951697,CAL78,bone
PD_08_PD_12,-0.0001336535055094,CAL78,bone
PD_08_PD_14,-0.0041293784866286,CAL78,bone
PD_08_PD_15,-5.362108468354165e-08,CAL78,bone
PD_10_PD_12,-2.4586604430165693e-07,CAL78,bone
PD_10_PD_13,1.4190648656153826e-11,CAL78,bone
PD_10_PD_15,-1.4712675522332574e-11,CAL78,bone
PD_01_PD_08,-0.1935675343550699,CHSA8926,bone
PD_01_PD_10,-0.0731472190824266,CHSA8926,bone
PD_06_PD_08,0.0084753883576141,CHSA8926,bone
PD_06_PD_10,-0.1497927054750489,CHSA8926,bone
PD_06_PD_14,-0.0518783363631741,CHSA8926,bone
PD_07_PD_08,-0.0113926901708002,CHSA8926,bone
PD_07_PD_10,-0.0007454327894811,CHSA8926,bone
PD_08_PD_10,-0.1191714847811626,CHSA8926,bone
PD_08_PD_12,-0.3477872157700097,CHSA8926,bone
PD_08_PD_14,-0.3984581013243466,CHSA8926,bone
PD_08_PD_15,-0.0047522450789521,CHSA8926,bone
PD_10_PD_12,-0.0027560272372842,CHSA8926,bone
PD_10_PD_13,0.0004444958518653,CHSA8926,bone
PD_10_PD_15,-7.746360720961576e-05,CHSA8926,bone
PD_01_PD_02,-0.0023856833648613,CS1,bone
PD_01_PD_03,-0.0057677380939731,CS1,bone
PD_01_PD_08,-0.0348228687259601,CS1,bone
PD_01_PD_10,-0.0042533550989648,CS1,bone
PD_03_PD_05,-1.040416189090898e-06,CS1,bone
PD_03_PD_06,-0.0177345159048986,CS1,bone
PD_03_PD_07,-1.1577143776975165e-07,CS1,bone
PD_03_PD_08,-0.0177345159048986,CS1,bone
PD_03_PD_09,-1.0404151353782254e-06,CS1,bone
PD_03_PD_10,-1.2442325994621584e-05,CS1,bone
PD_03_PD_11,-1.244767172547956e-05,CS1,bone
PD_03_PD_12,0.0,CS1,bone
PD_03_PD_15,-7.484296626891762e-09,CS1,bone
PD_06_PD_08,0.00150704848052,CS1,bone
PD_06_PD_10,-0.5467360155282758,CS1,bone
PD_06_PD_14,-0.0088525119661178,CS1,bone
PD_07_PD_08,-0.0026721907614345,CS1,bone
PD_07_PD_10,-9.115326371489375e-08,CS1,bone
PD_08_PD_10,-0.4663629382032963,CS1,bone
PD_08_PD_12,0.0,CS1,bone
PD_08_PD_14,-0.0088525119661178,CS1,bone
PD_08_PD_15,-0.0002361128279857,CS1,bone
PD_10_PD_12,-6.102119920470273e-10,CS1,bone
PD_10_PD_13,5.351377674323032e-09,CS1,bone
PD_10_PD_15,-3.746896459766447e-09,CS1,bone
PD_01_PD_08,-0.0230189869710225,ES1,bone
PD_01_PD_10,-0.0007768035888977,ES1,bone
PD_06_PD_08,3.557761315553521e-07,ES1,bone
PD_06_PD_10,-0.5481717770355398,ES1,bone
PD_06_PD_14,-0.0182130313663538,ES1,bone
PD_07_PD_08,-3.665825598964112e-06,ES1,bone
PD_07_PD_10,-7.156053527523909e-12,ES1,bone
PD_08_PD_10,-0.0019354409230887,ES1,bone
PD_08_PD_12,-0.0018440356663932,ES1,bone
PD_08_PD_14,-0.0200570669871138,ES1,bone
PD_08_PD_15,-7.991558813591482e-07,ES1,bone
PD_10_PD_12,1.0158540675320182e-13,ES1,bone
PD_10_PD_13,5.828670879282073e-14,ES1,bone
PD_10_PD_15,-7.638334409421078e-14,ES1,bone
PD_01_PD_02,-0.0052770052003378,ES4,bone
PD_01_PD_03,-0.0108164541141103,ES4,bone
PD_01_PD_08,-0.037905652936795,ES4,bone
PD_01_PD_10,-0.0077984617238979,ES4,bone
PD_03_PD_05,-4.6587396829167467e-08,ES4,bone
PD_03_PD_06,-0.0811611762438822,ES4,bone
PD_03_PD_07,-1.293955165238003e-09,ES4,bone
PD_03_PD_08,-0.060403895190398,ES4,bone
PD_03_PD_09,-6.567809496260679e-08,ES4,bone
PD_03_PD_10,-2.1744289335767775e-07,ES4,bone
PD_03_PD_11,-2.174572717450474e-07,ES4,bone
PD_03_PD_12,-2.4797941478027496e-12,ES4,bone
PD_03_PD_15,-9.268064093959083e-11,ES4,bone
PD_06_PD_08,0.0521182781348723,ES4,bone
PD_06_PD_10,-0.4409322538057389,ES4,bone
PD_06_PD_14,-0.0488236530356228,ES4,bone
PD_07_PD_08,-0.0405369035426381,ES4,bone
PD_07_PD_10,-5.531101132660865e-10,ES4,bone
PD_08_PD_10,-0.2150019920321925,ES4,bone
PD_08_PD_12,-0.0204732737199465,ES4,bone
PD_08_PD_14,-0.0689504988415208,ES4,bone
PD_08_PD_15,-0.0019629661845314,ES4,bone
PD_10_PD_12,-2.553578459796313e-09,ES4,bone
PD_10_PD_13,1.4389378577561727e-11,ES4,bone
PD_10_PD_15,-1.2322032283407223e-11,ES4,bone
PD_01_PD_02,-0.0047742872282622,ES6,bone
PD_01_PD_03,-0.0094280435837277,ES6,bone
PD_01_PD_08,-0.0344020503382035,ES6,bone
PD_01_PD_10,-0.0101548231594438,ES6,bone
PD_03_PD_05,-3.7121689056007763e-09,ES6,bone
PD_03_PD_06,-0.022071764893557,ES6,bone
PD_03_PD_07,-7.658929046527874e-10,ES6,bone
PD_03_PD_08,-0.022158611615198,ES6,bone
PD_03_PD_09,-1.8593978545755618e-07,ES6,bone
PD_03_PD_10,-1.3005333221460802e-07,ES6,bone
PD_03_PD_11,-1.3006979304730493e-07,ES6,bone
PD_03_PD_12,-5.850875339774575e-14,ES6,bone
PD_03_PD_15,-3.584355035002318e-12,ES6,bone
PD_06_PD_08,0.0027946573874418,ES6,bone
PD_06_PD_10,-0.5003606278669349,ES6,bone
PD_06_PD_14,-0.0127096456048813,ES6,bone
PD_07_PD_08,-0.006187040998002,ES6,bone
PD_07_PD_10,-6.010786313126458e-10,ES6,bone
PD_08_PD_10,-0.2969752047454816,ES6,bone
PD_08_PD_12,-8.756618552219209e-05,ES6,bone
PD_08_PD_14,-0.0127972117904034,ES6,bone
PD_08_PD_15,-0.0003643379958457,ES6,bone
PD_10_PD_12,-4.9631524112747634e-08,ES6,bone
PD_10_PD_13,1.6462387009141818e-11,ES6,bone
PD_10_PD_15,-1.2853162978387898e-11,ES6,bone
PD_01_PD_02,-0.0495906309670255,ES7,bone
PD_01_PD_03,-0.0695680156499649,ES7,bone
PD_01_PD_08,-0.088611137979893,ES7,bone
PD_01_PD_10,-0.1491222589811837,ES7,bone
PD_03_PD_05,-0.0018548347412384,ES7,bone
PD_03_PD_06,-0.1496012325582703,ES7,bone
PD_03_PD_07,-0.0029970704937094,ES7,bone
PD_03_PD_08,-0.0321451500004945,ES7,bone
PD_03_PD_09,-0.0018196703048805,ES7,bone
PD_03_PD_10,-0.0157451942623093,ES7,bone
PD_03_PD_11,-0.021093888348778,ES7,bone
PD_03_PD_12,-0.0049663290381203,ES7,bone
PD_03_PD_15,-0.0001323332540561,ES7,bone
PD_06_PD_08,0.0011288710231687,ES7,bone
PD_06_PD_10,-0.4730376542493911,ES7,bone
PD_06_PD_14,-0.0745706308200431,ES7,bone
PD_07_PD_08,-0.004887486616891,ES7,bone
PD_07_PD_10,-0.0098832414357172,ES7,bone
PD_08_PD_10,-0.2619687516500792,ES7,bone
PD_08_PD_12,-0.0238282237365647,ES7,bone
PD_08_PD_14,-0.0983483492861846,ES7,bone
PD_08_PD_15,-0.0002973511086606,ES7,bone
PD_10_PD_12,-0.0029836891794536,ES7,bone
PD_10_PD_13,0.0054328500087439,ES7,bone
PD_10_PD_15,-0.0007609708093017,ES7,bone
PD_01_PD_02,-0.0052945988315455,ES8,bone
PD_01_PD_03,-0.0105623004172347,ES8,bone
PD_01_PD_08,-0.0378815729547853,ES8,bone
PD_01_PD_10,-0.0121315306387445,ES8,bone
PD_03_PD_05,-3.302299322882618e-09,ES8,bone
PD_03_PD_06,-0.0193847471697223,ES8,bone
PD_03_PD_07,-6.807955310605961e-10,ES8,bone
PD_03_PD_08,-0.0193866675700793,ES8,bone
PD_03_PD_09,-1.4918011270736997e-08,ES8,bone
PD_03_PD_10,-1.3010797494938944e-07,ES8,bone
PD_03_PD_11,-1.3012443578208632e-07,ES8,bone
PD_03_PD_12,-5.206945985491984e-14,ES8,bone
PD_03_PD_15,-3.1864511029766618e-12,ES8,bone
PD_06_PD_08,0.0027948956394823,ES8,bone
PD_06_PD_10,-0.5088684335681448,ES8,bone
PD_06_PD_14,-0.0110509979556659,ES8,bone
PD_07_PD_08,-0.0061870409330124,ES8,bone
PD_07_PD_10,-6.010767439335041e-10,ES8,bone
PD_08_PD_10,-0.3507788865429975,ES8,bone
PD_08_PD_12,-2.5599238068219066e-06,ES8,bone
PD_08_PD_14,-0.0110535578794728,ES8,bone
PD_08_PD_15,-0.0003643379958461,ES8,bone
PD_10_PD_12,-4.9645116684260415e-08,ES8,bone
PD_10_PD_13,1.6462387009141818e-11,ES8,bone
PD_10_PD_15,-1.2853385022992823e-11,ES8,bone
PD_01_PD_08,-0.0409376392556117,EW1,bone
PD_01_PD_10,-0.0009882523452185,EW1,bone
PD_06_PD_08,4.646534427221738e-07,EW1,bone
PD_06_PD_10,-0.5378673749989453,EW1,bone
PD_06_PD_14,-0.0364861049079964,EW1,bone
PD_07_PD_08,-3.785662755051433e-06,EW1,bone
PD_07_PD_10,-1.6611156894441592e-12,EW1,bone
PD_08_PD_10,-0.0025536466972803,EW1,bone
PD_08_PD_12,-0.0247552871230608,EW1,bone
PD_08_PD_14,-0.0612413920207962,EW1,bone
PD_08_PD_15,-1.115935126527745e-06,EW1,bone
PD_10_PD_12,-7.199019158576903e-12,EW1,bone
PD_10_PD_13,3.552713678800501e-15,EW1,bone
PD_10_PD_15,-3.774758283725532e-15,EW1,bone
PD_01_PD_02,-0.0047742872282622,EW11,bone
PD_01_PD_03,-0.0094280435837277,EW11,bone
PD_01_PD_08,-0.0344020503382035,EW11,bone
PD_01_PD_10,-0.0101548231594438,EW11,bone
PD_03_PD_05,-3.7121689056007763e-09,EW11,bone
PD_03_PD_06,-0.022071764893557,EW11,bone
PD_03_PD_07,-7.658929046527874e-10,EW11,bone
PD_03_PD_08,-0.022158611615198,EW11,bone
PD_03_PD_09,-1.8593978545755618e-07,EW11,bone
PD_03_PD_10,-1.3005333221460802e-07,EW11,bone
PD_03_PD_11,-1.3006979304730493e-07,EW11,bone
PD_03_PD_12,-5.850875339774575e-14,EW11,bone
PD_03_PD_15,-3.584355035002318e-12,EW11,bone
PD_06_PD_08,0.0027946573874418,EW11,bone
PD_06_PD_10,-0.5003606278669349,EW11,bone
PD_06_PD_14,-0.0127096456048813,EW11,bone
PD_07_PD_08,-0.006187040998002,EW11,bone
PD_07_PD_10,-6.010786313126458e-10,EW11,bone
PD_08_PD_10,-0.2969752047454816,EW11,bone
PD_08_PD_12,-8.756618552219209e-05,EW11,bone
PD_08_PD_14,-0.0127972117904034,EW11,bone
PD_08_PD_15,-0.0003643379958457,EW11,bone
PD_10_PD_12,-4.9631524112747634e-08,EW11,bone
PD_10_PD_13,1.6462387009141818e-11,EW11,bone
PD_10_PD_15,-1.2853162978387898e-11,EW11,bone
PD_01_PD_08,-0.0498512922094895,EW13,bone
PD_01_PD_10,-0.0022227022422433,EW13,bone
PD_06_PD_08,1.4080706872698912e-06,EW13,bone
PD_06_PD_10,-0.4402823079537144,EW13,bone
PD_06_PD_14,-0.0392970820510766,EW13,bone
PD_07_PD_08,-3.802570922517568e-05,EW13,bone
PD_07_PD_10,-1.2856826714369164e-11,EW13,bone
PD_08_PD_10,-0.0046115301380522,EW13,bone
PD_08_PD_12,-0.1063676399285015,EW13,bone
PD_08_PD_14,-0.1456235971501329,EW13,bone
PD_08_PD_15,-3.0968489012073164e-06,EW13,bone
PD_10_PD_12,-7.888134589961737e-12,EW13,bone
PD_10_PD_13,7.438494264988549e-15,EW13,bone
PD_10_PD_15,-6.772360450213455e-15,EW13,bone
PD_01_PD_02,-0.0002201507571135,EW16,bone
PD_01_PD_03,-0.000867319321625,EW16,bone
PD_01_PD_08,-0.0132162468196767,EW16,bone
PD_01_PD_10,-0.0011707636709782,EW16,bone
PD_03_PD_05,-3.3747302952136244e-08,EW16,bone
PD_03_PD_06,-0.0012343546920215,EW16,bone
PD_03_PD_07,-3.611615340126661e-09,EW16,bone
PD_03_PD_08,-0.0013154590738689,EW16,bone
PD_03_PD_09,-5.209743068945727e-06,EW16,bone
PD_03_PD_10,-4.620490670070865e-07,EW16,bone
PD_03_PD_11,-4.620632562124527e-07,EW16,bone
PD_03_PD_12,-2.220446049250313e-16,EW16,bone
PD_03_PD_15,-6.798772655969286e-11,EW16,bone
PD_06_PD_08,5.944834491344864e-08,EW16,bone
PD_06_PD_10,-0.5116160680441351,EW16,bone
PD_06_PD_14,-0.0039957249811315,EW16,bone
PD_07_PD_08,-1.1553692378374336e-06,EW16,bone
PD_07_PD_10,-6.704187205386346e-10,EW16,bone
PD_08_PD_10,-0.0675935697951697,EW16,bone
PD_08_PD_12,-0.0001336535055094,EW16,bone
PD_08_PD_14,-0.0041293784866286,EW16,bone
PD_08_PD_15,-5.362108468354165e-08,EW16,bone
PD_10_PD_12,-2.4586604430165693e-07,EW16,bone
PD_10_PD_13,1.4190648656153826e-11,EW16,bone
PD_10_PD_15,-1.4712675522332574e-11,EW16,bone
PD_01_PD_08,-0.0210966560100416,EW18,bone
PD_01_PD_10,-0.0012453341441254,EW18,bone
PD_06_PD_08,3.9320325662117745e-08,EW18,bone
PD_06_PD_10,-0.5474541186697784,EW18,bone
PD_06_PD_14,-0.0206477544932287,EW18,bone
PD_07_PD_08,-1.832519269329147e-06,EW18,bone
PD_07_PD_10,-1.3012146915514222e-11,EW18,bone
PD_08_PD_10,-0.0016358275738594,EW18,bone
PD_08_PD_12,-0.0025870093007903,EW18,bone
PD_08_PD_14,-0.0232347637910834,EW18,bone
PD_08_PD_15,-1.2943461391579092e-07,EW18,bone
PD_10_PD_12,1.9562129693895258e-13,EW18,bone
PD_10_PD_13,1.9539925233402758e-13,EW18,bone
PD_10_PD_15,-2.383648833870211e-13,EW18,bone
PD_01_PD_02,-0.0042197626085886,EW22,bone
PD_01_PD_03,-0.0086878862227768,EW22,bone
PD_01_PD_08,-0.0374601940025105,EW22,bone
PD_01_PD_10,-0.0098364108917604,EW22,bone
PD_03_PD_05,-6.768175242477524e-09,EW22,bone
PD_03_PD_06,-0.022957521377409,EW22,bone
PD_03_PD_07,-1.9366147574473302e-09,EW22,bone
PD_03_PD_08,-0.0230799829848694,EW22,bone
PD_03_PD_09,-3.55580345390294e-07,EW22,bone
PD_03_PD_10,-2.250390258584645e-07,EW22,bone
PD_03_PD_11,-2.250850903440238e-07,EW22,bone
PD_03_PD_12,-2.3003821070233244e-13,EW22,bone
PD_03_PD_15,-8.475775636895833e-12,EW22,bone
PD_06_PD_08,0.003296686295042,EW22,bone
PD_06_PD_10,-0.5080823613010655,EW22,bone
PD_06_PD_14,-0.0136966256856706,EW22,bone
PD_07_PD_08,-0.0066378265274648,EW22,bone
PD_07_PD_10,-1.5203118763906787e-09,EW22,bone
PD_08_PD_10,-0.2989615155606342,EW22,bone
PD_08_PD_12,-0.0001237476126986,EW22,bone
PD_08_PD_14,-0.0138203732983692,EW22,bone
PD_08_PD_15,-0.0004057215935638,EW22,bone
PD_10_PD_12,-1.010296346581896e-07,EW22,bone
PD_10_PD_13,4.606870440682087e-11,EW22,bone
PD_10_PD_15,-3.3994140835602587e-11,EW22,bone
PD_01_PD_02,-0.0730802851194445,EW24,bone
PD_01_PD_03,-0.1050734495664122,EW24,bone
PD_01_PD_08,-0.1564679351799521,EW24,bone
PD_01_PD_10,-0.1203299839681889,EW24,bone
PD_03_PD_05,-0.0061752971239784,EW24,bone
PD_03_PD_06,-0.1173610482222828,EW24,bone
PD_03_PD_07,-0.0022591628118397,EW24,bone
PD_03_PD_08,-0.0836740949907391,EW24,bone
PD_03_PD_09,-0.0072437954698312,EW24,bone
PD_03_PD_10,-0.0121370195580473,EW24,bone
PD_03_PD_11,-0.0131903838359784,EW24,bone
PD_03_PD_12,-0.0009337982660855,EW24,bone
PD_03_PD_15,-0.0003127590379554,EW24,bone
PD_06_PD_08,0.00827482825008,EW24,bone
PD_06_PD_10,-0.4037357817319463,EW24,bone
PD_06_PD_14,-0.0695266564978535,EW24,bone
PD_07_PD_08,-0.0076366546072232,EW24,bone
PD_07_PD_10,-0.0017935598021854,EW24,bone
PD_08_PD_10,-0.3382753330177018,EW24,bone
PD_08_PD_12,-0.0874169910255293,EW24,bone
PD_08_PD_14,-0.1567605112153233,EW24,bone
PD_08_PD_15,-0.0017522188328293,EW24,bone
PD_10_PD_12,-0.0012985938820423,EW24,bone
PD_10_PD_13,0.0012365429887641,EW24,bone
PD_10_PD_15,-0.0002416390641248,EW24,bone
PD_01_PD_02,-0.0043804772218585,EW3,bone
PD_01_PD_03,-0.0086211698836304,EW3,bone
PD_01_PD_08,-0.166977817255124,EW3,bone
PD_01_PD_10,-0.0100898667803156,EW3,bone
PD_03_PD_05,-2.4162150724649223e-08,EW3,bone
PD_03_PD_06,-0.1379518604150225,EW3,bone
PD_03_PD_07,-2.833953072212125e-09,EW3,bone
PD_03_PD_08,-0.1379518604150225,EW3,bone
PD_03_PD_09,-0.0976144754336758,EW3,bone
PD_03_PD_10,-5.199651611498268e-07,EW3,bone
PD_03_PD_11,-5.201602397697513e-07,EW3,bone
PD_03_PD_12,0.0,EW3,bone
PD_03_PD_15,-3.432854001061969e-11,EW3,bone
PD_06_PD_08,0.0799695421121334,EW3,bone
PD_06_PD_10,-0.4832001274653994,EW3,bone
PD_06_PD_14,-0.1092306750542907,EW3,bone
PD_07_PD_08,-0.0752708170926964,EW3,bone
PD_07_PD_10,-3.44630468607221e-09,EW3,bone
PD_08_PD_10,-0.3985026670671669,EW3,bone
PD_08_PD_12,0.0,EW3,bone
PD_08_PD_14,-0.1092306750542907,EW3,bone
PD_08_PD_15,-0.0098841814937482,EW3,bone
PD_10_PD_12,-2.4723189384623367e-08,EW3,bone
PD_10_PD_13,1.9508095139286752e-10,EW3,bone
PD_10_PD_15,-1.0535183836424268e-10,EW3,bone
PD_01_PD_02,-0.0073471789260849,EW7,bone
PD_01_PD_03,-0.0145438975132888,EW7,bone
PD_01_PD_08,-0.0454334602829393,EW7,bone
PD_01_PD_10,-0.0152005300521916,EW7,bone
